x,y,label,plot_path,audio_path
15.999802,8.818092,5,data/analysis/bhairaviTransposed/plots/ma/ga_0_pa.png,data/analysis/bhairaviTransposed/plots/ma/ga_0_pa.wav
13.298395,-3.5123596,1,data/analysis/bhairaviTransposed/plots/ma/pa_1_ga.png,data/analysis/bhairaviTransposed/plots/ma/pa_1_ga.wav
-0.6755791,4.2571898,6,data/analysis/bhairaviTransposed/plots/ma/ga_2_pa.png,data/analysis/bhairaviTransposed/plots/ma/ga_2_pa.wav
14.26234,-4.5481944,1,data/analysis/bhairaviTransposed/plots/ma/pa_3_ga.png,data/analysis/bhairaviTransposed/plots/ma/pa_3_ga.wav
16.226702,7.889609,5,data/analysis/bhairaviTransposed/plots/ma/ga_4_pa.png,data/analysis/bhairaviTransposed/plots/ma/ga_4_pa.wav
-0.7020707,4.2051344,6,data/analysis/bhairaviTransposed/plots/ma/pa_5_ga.png,data/analysis/bhairaviTransposed/plots/ma/pa_5_ga.wav
7.3727736,11.046228,3,data/analysis/bhairaviTransposed/plots/ma/silence_6_pa.png,data/analysis/bhairaviTransposed/plots/ma/silence_6_pa.wav
-1.6333495,0.9506354,6,data/analysis/bhairaviTransposed/plots/ma/pa_7_ga.png,data/analysis/bhairaviTransposed/plots/ma/pa_7_ga.wav
12.115572,9.22815,7,data/analysis/bhairaviTransposed/plots/ma/ga_8_pa.png,data/analysis/bhairaviTransposed/plots/ma/ga_8_pa.wav
-1.7934885,0.9042859,6,data/analysis/bhairaviTransposed/plots/ma/pa_9_ga.png,data/analysis/bhairaviTransposed/plots/ma/pa_9_ga.wav
-0.768648,4.023277,6,data/analysis/bhairaviTransposed/plots/ma/ga_10_pa.png,data/analysis/bhairaviTransposed/plots/ma/ga_10_pa.wav
-1.4313582,2.3148925,6,data/analysis/bhairaviTransposed/plots/ma/pa_11_ga.png,data/analysis/bhairaviTransposed/plots/ma/pa_11_ga.wav
19.574877,5.713577,4,data/analysis/bhairaviTransposed/plots/ma/ga_12_pa.png,data/analysis/bhairaviTransposed/plots/ma/ga_12_pa.wav
-0.8844913,2.5613775,6,data/analysis/bhairaviTransposed/plots/ma/pa_13_ga.png,data/analysis/bhairaviTransposed/plots/ma/pa_13_ga.wav
20.12813,5.216599,4,data/analysis/bhairaviTransposed/plots/ma/ga_14_ga.png,data/analysis/bhairaviTransposed/plots/ma/ga_14_ga.wav
-0.51001036,5.0391912,6,data/analysis/bhairaviTransposed/plots/ma/ga_15_pa.png,data/analysis/bhairaviTransposed/plots/ma/ga_15_pa.wav
12.464805,9.324484,7,data/analysis/bhairaviTransposed/plots/ma/ga_16_pa.png,data/analysis/bhairaviTransposed/plots/ma/ga_16_pa.wav
13.92857,-4.183125,1,data/analysis/bhairaviTransposed/plots/ma/dha_17_ga.png,data/analysis/bhairaviTransposed/plots/ma/dha_17_ga.wav
12.348306,9.413085,7,data/analysis/bhairaviTransposed/plots/ma/ga_18_ga.png,data/analysis/bhairaviTransposed/plots/ma/ga_18_ga.wav
-0.61855423,4.8316803,6,data/analysis/bhairaviTransposed/plots/ma/ga_19_pa.png,data/analysis/bhairaviTransposed/plots/ma/ga_19_pa.wav
14.165174,-4.4439583,1,data/analysis/bhairaviTransposed/plots/ma/dha_20_ga.png,data/analysis/bhairaviTransposed/plots/ma/dha_20_ga.wav
15.609601,7.445754,5,data/analysis/bhairaviTransposed/plots/ma/ga_21_ga.png,data/analysis/bhairaviTransposed/plots/ma/ga_21_ga.wav
19.658812,5.6433887,4,data/analysis/bhairaviTransposed/plots/ma/ga_22_pa.png,data/analysis/bhairaviTransposed/plots/ma/ga_22_pa.wav
12.56444,-3.0042295,1,data/analysis/bhairaviTransposed/plots/ma/dha_23_ga.png,data/analysis/bhairaviTransposed/plots/ma/dha_23_ga.wav
-1.993017,0.682015,6,data/analysis/bhairaviTransposed/plots/ma/pa_24_ga.png,data/analysis/bhairaviTransposed/plots/ma/pa_24_ga.wav
12.467631,9.410606,7,data/analysis/bhairaviTransposed/plots/ma/ga_25_ga.png,data/analysis/bhairaviTransposed/plots/ma/ga_25_ga.wav
-1.6525004,1.4254467,6,data/analysis/bhairaviTransposed/plots/ma/dha_26_ga.png,data/analysis/bhairaviTransposed/plots/ma/dha_26_ga.wav
