label,pitch_range,av_pitch,min_pitch,max_pitch,pitch75,pitch25,av_first_pitch,av_end_pitch,num_change_points_pitch,num_change_points_loudness,max_loudness,min_loudness,loudness75,loudness25,prec_pitch_range,av_prec_pitch,min_prec_pitch,max_prec_pitch,prec_pitch75,prec_pitch25,succ_pitch_range,av_succ_pitch,min_succ_pitch,max_succ_pitch,succ_pitch75,succ_pitch25,direction_asc,direction_desc,duration,index,svara,timestep,track
0,227.28344711674936,740.7456317179262,666.6461923190343,893.9296394357837,795.9945533199784,688.4510792036062,690.8632363703136,768.417122584092,1,0,2.1244888,-18.961761,-4.537542343139648,-10.321099281311035,12.49106497189166,697.2431655274352,688.1667422734836,700.6578072453752,699.9102050398269,695.0442154079675,261.1872987364133,605.8918248984368,492.60414564275715,753.7914443791705,713.5027592810791,514.1160276340605,1,0,0.48000789283394396,10.0,dha,0.003750061662765187,kamakshi
0,156.52352312831226,716.7250312233302,696.5503724639955,853.0738955923077,713.7637571823161,699.8937240582043,719.5401221301784,814.2617567425708,0,0,2.2745438,-18.336452,-1.504307746887207,-8.764188766479492,42.16944621657524,699.7658691702551,678.6140474135245,720.7834936300998,700.6396712518648,699.4754520888526,257.26762053747746,611.2262683938858,477.9240034690572,735.1916240065347,700.6736476614165,518.9323546793049,1,0,0.39375647459034463,11.0,dha,0.003750061662765187,kamakshi
0,370.2683131166742,754.6319899696766,676.8733315735668,1047.141644690241,740.1589637187088,694.1974868544663,704.3106486776404,1019.674024597285,0,0,3.476307,-5.4220695,-0.5964641571044922,-3.3783435821533203,61.71090609888597,709.4371344282288,696.974703229222,758.685609328108,717.7246146798768,698.7403818423404,78.0526359573355,901.5398151998539,885.1711274359017,963.2237633932372,908.0359406991645,886.3590500496884,1,0,0.4350071528807617,12.0,dha,0.003750061662765187,kamakshi
0,96.24583865221666,804.7125945721012,748.698605968739,844.9444446209557,822.2548389484385,790.2199473716349,797.423790771748,789.869671215484,1,0,1.4253311,-39.97033,-4.441108703613281,-33.10607147216797,578.8893893292775,1081.6815164318957,859.8488736197758,1438.7382629490533,1292.1545548206675,901.834805458959,85.86101090017428,739.396081679612,697.3052072744046,783.1662181745788,757.8230585313605,712.845640271952,0,1,0.3750061662765187,13.0,dha,0.003750061662765187,kamakshi
0,541.0605533310926,799.2420345507289,589.2215648755049,1130.2821182065975,871.2765268767075,722.2530152440875,1072.7136805594598,730.0760618215469,2,0,1.0332413,-22.211792,-4.965641975402832,-12.295995712280273,542.0021354897334,833.8023211564496,679.105499987698,1221.1076354774314,954.7760073933365,710.3907323800586,241.8809232065173,775.8780000767574,678.8809593455851,920.7618825521024,871.5262259744196,698.0175866099087,0,1,0.5100083861360655,14.0,dha,0.003750061662765187,kamakshi
0,137.69023114954348,725.2250123896827,688.7452366007574,826.4354677503009,745.7275371183753,698.6681858408715,699.0081150143898,772.9430698749158,1,0,1.1023216,-16.523708,-9.89278507232666,-11.78172492980957,52.4813759031299,673.8459072451158,638.7799231041477,691.2612990072776,686.9447836997715,659.5398787315636,46.946628700552196,704.4428389146458,695.8817234553578,742.82835215591,707.5639416944986,699.8668401266463,1,0,0.461257584520118,15.0,dha,0.003750061662765187,kamakshi
0,187.0261957696157,735.7723194043289,665.3852162629742,852.4114120325899,779.0362063460076,696.4951314437303,713.0318835601473,686.8685116447712,3,0,1.4499245,-22.697815,-4.255956649780273,-12.261334419250488,20.536351261907953,692.2189141795616,685.61052109417,706.146872356078,695.2761629054936,687.9481347154326,194.31795465967218,747.4356499926238,668.933937290173,863.2518919498452,801.8456270230439,690.778342638418,0,1,0.5287586944498914,16.0,dha,0.003750061662765187,kamakshi
0,19.932453623040715,698.1397132794158,680.7848810580332,700.7173346810739,699.9185395306943,697.9429402653058,690.251218141875,699.9102050398056,0,0,0.9632187,-34.106617,-13.606040954589844,-20.421497344970703,63.51442387376733,701.2736113678354,678.6549290908567,742.1693529646241,700.4572371557146,698.7822128754572,17.420696630182988,692.8004665667365,683.294623476102,700.7153201062849,699.9102050398093,684.1892002723301,1,0,0.4725077695084136,17.0,dha,0.003750061662765187,kamakshi
0,375.11049621620305,754.059166156627,604.1184251238637,979.2289213400668,830.5847966830611,660.9246045629804,919.6750582253658,661.4250621666407,4,0,1.2451897,-43.159767,-4.101512908935547,-12.922994613647461,333.0308228469995,828.2542814934526,694.336262697322,1027.3670855443215,983.552550424983,710.5496282685267,248.08914695774308,766.0131900936894,681.3829823295544,929.4721292872974,843.3284566487863,691.4197351844931,0,1,0.6225102360190211,18.0,dha,0.003750061662765187,kamakshi
0,122.1645946514094,746.7908677515697,698.4204834209538,820.5850780723632,796.0110388820062,702.466513444598,728.2845318041811,787.8276042411269,0,0,1.0310135,-29.965897,-10.353462219238281,-16.966171264648438,49.19531226761865,712.1729313019569,698.8221128058406,748.0174250734592,724.0334232276772,699.8078652052234,59.2351980313382,717.7773555158547,687.7114222703722,746.9466203017104,623.4177687886033,520.6679387817343,1,0,0.40125659791587504,19.0,dha,0.003750061662765187,kamakshi
0,231.77384771769187,752.9552320942826,622.936966619344,854.7108143370359,818.2653439731146,689.2593454186947,732.505933704465,683.153369122401,5,0,1.0903702,-28.705366,-6.324359893798828,-11.662067413330078,616.1598539639441,766.6641213033105,464.2997473964532,1080.4596013603973,845.6633224999756,684.5775224683479,225.56244157441313,764.6541575479283,698.1363172853743,923.6987588597874,835.131546309868,699.6979872445338,0,1,0.6525107293211426,20.0,dha,0.003750061662765187,kamakshi
0,103.49659038564107,722.4390217814781,696.6160419100908,800.1126322957318,729.3412807526745,699.9102050398333,711.2333487492815,752.5128881283252,1,0,1.1732559,-15.646992,-6.523136138916016,-9.34228515625,17.37446904035312,688.2846531631137,683.2946234761008,700.6690925164539,692.3897971487121,683.9776979493033,10.273661332781558,701.2622628009713,698.0151400262895,708.288801359071,623.4177687886033,520.6679387817343,1,0,0.4162568445669358,21.0,dha,0.003750061662765187,kamakshi
0,516.8490259800539,803.813732495269,622.0511689280582,1138.900194908112,863.824462882424,724.2717690840129,866.2707568019495,856.3026481742909,9,0,2.2057533,-22.026215,-7.693321228027344,-13.34442138671875,484.68123105572886,790.5630600233342,668.2993295109541,1152.980560566683,897.2293761606254,677.0725908931254,340.6819543066722,832.7008519110204,696.8330930195505,1037.5150473262227,977.2788275931587,745.227102661233,0,1,0.682511222623264,22.0,dha,0.003750061662765187,kamakshi
0,70.04925566281429,720.0716647913848,693.7446390321343,763.7938946949486,742.4788198295673,701.9560428491877,698.8127750827958,730.3375130273381,0,0,2.2288895,-19.51072,-2.4002933502197266,-8.806556701660156,45.8978209316158,697.0751279067215,681.0566430856811,726.9544640172969,701.2655022460744,686.322091756174,35.435987476307446,704.7502244219924,689.0611362511353,724.4971237274427,709.2333092006736,699.4579881843717,1,0,0.5062583244733003,23.0,dha,0.003750061662765187,kamakshi
0,527.365436890188,937.5096935697705,717.6720232267833,1245.0374601169713,1136.795723604421,760.625332415014,1235.1125074054787,857.8441417242534,1,0,1.6102791,-26.178387,-6.989006996154785,-15.536139488220215,373.6174281118497,1046.717610288415,930.06473749459,1303.6821656064396,1119.2187062314601,960.2212615525184,155.29548501898864,767.0718140959298,726.4857700518813,881.78125507087,765.0334438555095,746.7305529687422,0,1,0.5775094960658388,24.0,dha,0.003750061662765187,kamakshi
0,545.2386333546028,983.1298820138737,708.9345389634705,1254.1731723180733,1229.8411031205837,761.859464692517,1242.788423104232,851.722757136557,1,0,2.351387,-27.052471,-8.878426551818848,-18.660539627075195,1157.8190662316306,1894.3157131560365,1168.4483689198823,2326.267435151513,2114.0349881774832,1658.5705525292433,257.6449236746446,739.5166300473461,687.4813272843769,945.1262509590215,737.1276606807639,719.7992599679151,0,1,0.4350071528807617,25.0,dha,0.003750061662765187,kamakshi
0,160.30926519624597,741.0898673687802,682.2368603068253,842.5461255030713,806.7335392854148,700.115036560427,690.6378192810699,820.1404050605723,0,0,2.3976746,-15.542332,-6.3160247802734375,-12.582786560058594,45.68415277567908,692.6665242501404,683.2946234761008,728.9787762517799,698.6051131972122,684.0997385425272,93.71770119828705,757.703395241488,715.921866584723,809.6395677830101,783.4722614195488,728.7572392271862,1,0,0.42750702955523134,26.0,dha,0.003750061662765187,kamakshi
0,203.6012911599512,750.9427382465816,649.7598740173038,853.361165177255,790.3614540085273,705.2091990469353,713.3978477971709,772.4834379882343,2,0,2.1672058,-32.046165,-12.53652572631836,-21.35762882232666,88.13642705628479,659.1447917210585,617.5540795314453,705.69050658773,684.6713911868151,628.5795221696602,139.78794573217283,788.61881525745,724.6588776725541,864.446823404727,841.1904966591021,732.6054927099431,1,0,0.341255611311632,27.0,dha,0.003750061662765187,kamakshi
0,127.12030411869773,738.5262724208968,698.7161531018127,825.8364572205104,782.3650631466332,699.9102050398321,699.9102050398063,776.6833022062924,1,0,0.7689972,-16.303986,-7.88177490234375,-14.218124389648438,52.37478471466079,713.7787888603948,698.7161531018127,751.0909378164735,727.7575640064871,699.9102050398078,66.68900754112747,706.3681239708826,689.1877397681284,755.8767473092558,714.8479887224455,698.7519996460242,1,0,0.5137584477988306,28.0,dha,0.003750061662765187,kamakshi
0,280.76894895764997,808.4689298385327,648.7326325408953,929.5015814985453,887.5484726024891,749.8813344334405,845.9606065105861,761.7795910607497,3,0,1.3730927,-42.162457,-15.075555801391602,-26.69188404083252,283.49954063530896,747.2827084794843,474.87159399486916,758.3711346301782,654.7644862899227,524.4461704264016,214.40387867165964,794.6887415906069,675.7604363143066,890.1643149859663,862.8098975594698,706.0242646018401,0,1,0.3900064129275795,29.0,dha,0.003750061662765187,kamakshi
0,124.5851972795449,729.5609534523055,686.4240379587046,811.0092352382495,774.3103485684694,698.8369296572909,699.9318698548244,778.3921598275256,0,0,2.4374313,-42.59574,-8.879707336425781,-15.618181228637695,3.467448550509289e-11,699.910205039824,699.9102050398,699.9102050398346,699.9102050398333,699.9102050398096,43.97983212543738,720.4631331695316,699.0703771739674,743.0502092994047,623.4177687886033,520.6679387817343,1,0,0.48000789283394396,30.0,dha,0.003750061662765187,kamakshi
0,684.6045896364963,767.2804128366145,268.6338263241512,953.2384159606474,850.1057402417806,749.0611304504539,386.853343221858,937.8360890107276,4,0,2.7771034,-24.151478,-1.0216751098632812,-8.509498596191406,283.49954063530896,592.2131596752813,474.87159399486916,758.3711346301782,654.7644862899227,524.4461704264016,274.1019394687102,552.1295138071681,429.66970064232754,703.7716401110378,623.4177687886033,520.6679387817343,1,0,0.6675109759722033,31.0,dha,0.003750061662765187,kamakshi
0,303.3615268222868,851.2384875644136,715.7826705453342,1019.144197367621,903.4174097732814,789.2863462350869,841.8345619999524,854.561029980755,4,0,2.748001,-31.04948,-8.66253662109375,-19.791290283203125,283.49954063530896,718.602777170869,474.87159399486916,758.3711346301782,654.7644862899227,524.4461704264016,239.12160624742432,804.8747037279438,687.3432250337349,926.4648312811593,889.4537382221768,716.8521703756337,1,0,0.42750702955523134,32.0,dha,0.003750061662765187,kamakshi
0,299.8261661781107,760.4467257214045,598.2001703650697,898.0263365431804,819.0639194402074,701.6282901974632,757.4289420608142,686.0216269696905,5,0,0.81690216,-33.148705,-4.207056045532227,-19.990304946899414,585.6910287515415,732.3023277428618,409.36581911669975,995.0568478682412,770.1493261885902,683.6860948796364,263.40993562564483,788.3713608859937,660.2467742344095,923.6567098600543,843.3404797442116,739.5311481294132,0,1,0.6487606676583774,33.0,dha,0.003750061662765187,kamakshi
0,108.38114308950514,725.8132285498939,698.6425040356636,807.0236471251687,754.9622673848103,699.9102050398301,699.9102050398059,756.1815563133541,1,0,0.903389,-20.667164,-10.09390640258789,-12.793052673339844,66.85867233578324,684.5360507131047,633.4938757684188,700.352548104202,699.8869298503962,680.9846921073874,30.76449922064444,742.107312338554,723.6102161987536,754.3747154193981,623.4177687886033,520.6679387817343,1,0,0.4687577078456484,34.0,dha,0.003750061662765187,kamakshi
0,224.98947767156028,906.7547872827577,724.9081219869286,949.8975996584888,934.4456817931182,906.1778779331662,772.3102294633431,904.3937134810741,0,0,1.3234024,-26.416965,-9.85584545135498,-16.33892822265625,18.59020624991672,756.5017766081985,744.9950129041371,763.5852191540538,762.4331607664913,749.9266927427188,214.24607703084916,918.7366504557388,885.0880320164799,1099.334109047329,933.3133451128293,886.1034818651441,1,0,0.461257584520118,35.0,dha,0.003750061662765187,kamakshi
0,503.77570514623517,960.8145818929469,774.2527350917321,1278.0284402379673,1129.1743641558483,802.9033856085746,1259.4845214003155,896.7443734639633,1,0,1.1479797,-25.125427,-9.166744232177734,-17.955379486083984,392.7876160799734,1011.1313678416789,836.1052901325646,1228.892906212538,1186.1377053247709,852.373442095024,253.47193234613587,744.3383164189042,692.1438645333961,945.615796879532,735.72807368159,722.7032170172654,0,1,0.45000739953182245,36.0,dha,0.003750061662765187,kamakshi
0,79.53199814125969,713.2500152492165,684.0899640749797,763.6219622162394,725.7358554574616,699.8476859141545,691.8150141809436,736.908000460977,0,0,1.1308212,-24.060642,-2.676272392272949,-7.846942901611328,52.51072180745439,701.1907524294836,678.6140474135237,731.1247692209781,700.7038023112923,698.8590954845038,21.59114293668381,706.0279504116115,697.9530272314996,719.5441701681834,708.0793517248674,702.8350411698677,1,0,0.4350071528807617,37.0,dha,0.003750061662765187,kamakshi
0,515.2114951973281,908.3921594621918,782.8028470896516,1298.0143422869796,936.8280561612983,816.700323477929,1233.6438711347162,823.4644306274196,2,0,2.1333618,-19.579952,-3.234935760498047,-12.610404968261719,605.5252451071547,1067.9501594653343,863.265719077548,1468.7909641847027,1232.916387430559,880.2175125381573,72.87971954256022,732.7062320797855,714.488073871377,787.3677934139372,741.7523846657735,722.6442188401187,0,1,0.4725077695084136,38.0,dha,0.003750061662765187,kamakshi
0,128.39459348235243,524.7626866307331,492.5178486244761,620.9124421068285,548.6074772432767,494.30269656359127,494.8622337232652,610.0581624420195,0,0,3.1799698,-35.430515,-7.332237243652344,-27.51977252960205,283.49954063530896,592.2131596752813,474.87159399486916,758.3711346301782,654.7644862899227,524.4461704264016,201.8116625704332,681.0715622538988,556.8082574573342,758.6199200277674,734.5845395480517,636.2326156163856,1,0,0.1762528981499638,39.0,dha,0.003750061662765187,kamakshi
0,30.382371075311198,737.5479642099602,723.3518227843211,753.7341938596323,746.3924612182768,729.6815076082024,749.1056086170405,751.3864307220387,0,0,2.6536407,-10.27726,-0.47803497314453125,-7.013293266296387,252.84780786588925,721.9134730359358,509.7597325490171,762.6075404149063,753.6813447707347,732.2816303985312,217.7229730540572,632.9919936398113,520.721452933941,738.4444259879982,691.8559060029172,575.712400741359,1,0,0.22875376142867643,40.0,dha,0.003750061662765187,kamakshi
0,931.8898023026599,872.9601782382315,626.4788740661869,1558.3686763688468,924.7064907573082,704.5594328480165,1399.6201020584217,924.8753127725155,1,0,1.5374374,-42.624104,-9.647232055664062,-21.378395080566406,892.044687179171,1159.2294049826062,585.4202697967007,1477.4649569758717,1268.3294173416607,1083.2975947490795,312.28226393908847,723.6397311650114,633.5773036007339,945.8595675398224,623.4177687886033,520.6679387817343,0,1,0.19125314480102454,41.0,dha,0.003750061662765187,kamakshi
0,165.21155298727524,774.3740820105235,724.9767594249729,890.1883124122481,803.1328652188579,739.9921664386436,738.0896406269554,870.1601824498001,0,0,0.8735733,-40.333214,-5.619335174560547,-13.908300399780273,39.38547635586201,733.200807640738,722.1718946004135,761.5573709562755,747.0196590955102,723.3584287145808,131.67198002077043,711.7857344365195,682.8625290466243,814.5345090673948,723.0077026144266,691.0030212766105,1,0,0.5025082628105351,42.0,dha,0.003750061662765187,kamakshi
0,631.6374124877162,934.9547570934037,685.6812168781161,1317.3186293658323,1196.5022847302575,748.3474396087631,1231.0738037966262,747.2813921854365,2,0,1.5873795,-24.496136,-5.3848371505737305,-14.75469970703125,644.3666711979888,1061.3693566993866,813.0768955166923,1457.443566714681,1236.6991817293083,874.8035121905657,51.20058519824818,727.5292322172925,698.4115543309932,749.6121395292414,743.7813554548688,710.9802252730041,0,1,0.4162568445669358,43.0,dha,0.003750061662765187,kamakshi
0,569.6248515447475,1050.8653643157265,709.2401807532648,1278.8650322980122,1274.5809400943951,776.7746120236407,1270.3796351467488,761.851103401926,1,0,1.4189682,-16.021244,-3.3393993377685547,-7.346670150756836,72.97570252375635,1219.0316953675344,1197.788777475613,1270.7644799993693,1222.766352098879,1206.1015685083942,140.79985153504288,747.2569521827614,697.6476419975181,838.447493532561,776.4093938494578,715.8613194827888,0,1,0.21375351477761567,44.0,dha,0.003750061662765187,kamakshi
0,675.554586865907,562.9390522312851,224.6456912551137,900.2002781210207,835.0486555618571,295.24091383396336,227.10440618039004,899.022015799264,0,0,1.1427689,-35.906998,-8.730937957763672,-16.417367935180664,283.49954063530896,592.2131596752813,474.87159399486916,758.3711346301782,654.7644862899227,524.4461704264016,210.81380932212073,729.5016375867283,683.3167627333748,894.1305720554956,741.3539299471784,693.0811864221116,1,0,0.3675060429509883,45.0,dha,0.003750061662765187,kamakshi
0,354.13884540213644,783.8650129020721,697.6917850548496,1051.830630456986,826.4392744018448,723.0458100405515,730.2466511298466,991.7722980220279,6,0,3.5317917,-12.981766,-1.6316986083984375,-6.925750732421875,395.98396903126286,858.2289531470836,688.2609782545665,1084.2449472858293,1022.9947079824577,715.4411868794683,275.5493358858449,751.7054692494348,702.5704486909331,978.119784576778,743.0837866924294,710.8959756617161,1,0,0.9300152923657664,46.0,dha,0.003750061662765187,kamakshi
0,83.48331713110485,726.2981883737203,698.5743781077997,782.0576952389046,750.3240817779395,700.0518148109707,699.9102050398054,776.4175228120225,0,0,2.413601,-21.298454,-4.370731353759766,-11.3360595703125,26.770654427366708,705.7496615673555,697.8798171578048,724.6504715851715,711.3182010371848,699.7266244223397,275.23361416384444,794.1717066805244,569.1459974415665,844.3796116054109,828.3807533720839,789.73805460656,1,0,0.4425072762062921,47.0,dha,0.003750061662765187,kamakshi
0,542.9279505440514,915.6083193635023,696.3796539075996,1239.307604451651,1152.5343092687572,746.6785286354913,1215.3615582135005,828.8727810166374,2,0,2.4645386,-18.845741,-3.4123687744140625,-10.784526824951172,244.14362664433452,957.5346937833367,902.678282278812,1146.8219089231466,987.1707936041427,914.3491179691187,37.976005356513724,688.8107461526898,666.3536288844216,704.3296342409353,700.0801693860373,680.679486115546,0,1,0.4725077695084136,48.0,dha,0.003750061662765187,kamakshi
0,497.7421230458018,768.7143709467612,578.1485328500418,1075.8906558958436,805.7128748101468,736.0212599521552,649.5579930768018,875.1177290852753,4,0,1.1581268,-39.107666,-8.984718322753906,-15.744422912597656,373.77719347832954,813.6137582033709,697.6549784276212,1071.4321719059508,930.7538811009547,707.7444420354989,375.54615033120297,788.6969987264845,694.7091135475522,1070.2552638787552,793.0628403143693,722.6535140599237,1,0,0.9375154156912968,49.0,dha,0.003750061662765187,kamakshi
0,242.9895012039227,739.0094299422478,689.9538148477834,932.9433160517061,746.3412922868963,722.3394155994298,828.4703527555212,746.6442147792126,0,0,0.7479744,-19.898647,-7.030784606933594,-9.758575439453125,225.89915697150798,737.9195901881158,691.4757494544824,917.3749064259904,775.368973157129,699.4750683955191,194.95626747117603,827.2648588352331,676.0220978011769,870.9783652723529,848.4508844609338,820.18670430785,0,1,0.3750061662765187,50.0,dha,0.003750061662765187,kamakshi
0,505.34950222948487,939.5706796504786,760.405787703774,1265.7552899332588,1080.6997651285985,793.6739448691495,1261.9712456204775,881.8874766958795,1,0,2.5155182,-23.029312,-2.8835220336914062,-10.461410522460938,440.87397288250827,1055.9052125946419,864.275207938935,1305.1491808214432,1193.6000123408342,926.7736265214394,231.76713802076665,735.3251903737413,698.6649230692302,930.4320610899969,737.1911081343831,699.9492548304781,0,1,0.37875622793928393,51.0,dha,0.003750061662765187,kamakshi
0,385.2236768475693,858.9665858401963,788.9701548818186,1174.193831729388,866.3101175729322,816.9077456560908,1027.8370370899772,801.3996602297931,2,0,0.86834717,-38.200264,-7.625855445861816,-17.99915313720703,573.4363044052665,1010.459472616755,811.7685567559596,1385.204861161226,1226.171999583183,838.1980088946095,66.92776914181923,754.9869953357887,726.6654388398998,793.593207981719,764.3561868293828,746.2450634035031,0,1,0.4350071528807617,52.0,dha,0.003750061662765187,kamakshi
0,173.242558899477,751.9947699038848,718.8621364419771,892.1046953414541,738.4832477521588,723.0221025821061,720.3872120965797,879.4071075789618,0,0,1.5499306,-19.063068,-4.891777992248535,-8.446027755737305,34.91287829277189,741.1615757567604,712.8984011188746,747.8112794116465,746.6515676959732,736.3309130102202,143.85511644102644,717.124684504229,691.3709105497142,835.2260269907406,721.1130112439886,701.4289543456614,1,0,0.4875080161594743,53.0,dha,0.003750061662765187,kamakshi
0,562.9661417952021,956.5343237291546,713.7183136408211,1276.6844554360232,1228.7885637232332,745.7506542902919,1113.0898788350314,746.2107641476151,1,0,0.762764,-45.437347,-12.80414867401123,-22.04170036315918,457.0066889629102,1041.0084405052303,769.7470310241793,1226.7537199870894,1223.4666740945506,819.4097406463603,343.72683715320954,751.6014783860797,524.7789891418217,868.5058262950313,861.8189578029802,621.0541338350988,0,1,0.4875080161594743,54.0,dha,0.003750061662765187,kamakshi
0,74.37783847345327,1022.0838298277623,1001.7674272583504,1076.1452657318036,1041.5764640430666,1003.5993880369018,1006.1900104664243,1064.322972875037,0,0,2.4860344,-22.589901,-1.2194156646728516,-15.502120018005371,17.43928249538618,-187.85871690530362,-201.2633099062425,-183.82402741085633,-184.45991919646656,-190.3173802556968,103.92275038579925,-65.74283515736211,-118.48892230624101,-14.566171920441759,623.4177687886033,520.6679387817343,1,0,0.3225053029978061,55.0,dha,0.003750061662765187,kamakshi
0,551.6968755970039,1007.9478104760651,700.582431089504,1252.2793066865079,1224.456060038014,726.3226252066806,1157.8724184871119,708.0919627654131,1,0,3.6081963,-30.453747,0.540562629699707,-3.486994743347168,283.49954063530896,888.9333594389445,474.87159399486916,758.3711346301782,654.7644862899227,524.4461704264016,409.9082973582216,793.2016648872525,456.8255005180016,866.7337978762232,864.6231223961238,761.5385943378055,0,1,0.48000789283394396,56.0,dha,0.003750061662765187,kamakshi
0,89.36123244101316,950.1952611771733,915.1035514503079,1004.4647838913211,970.8266293054636,929.016077605094,957.3450745464037,920.2896381705203,1,0,1.5497665,-15.325031,-0.5029716491699219,-10.443717956542969,451.6368769921154,933.3961618443567,757.8311330870237,1209.468010079139,1095.6525079973253,788.2342369459576,392.77637693330473,964.0619690649389,920.0411734859862,1312.817550419291,935.4302845539069,921.581381545212,0,1,0.33375548798610166,57.0,dha,0.003750061662765187,kamakshi
